2025-12-10 19:30:08,811 [totoro_0_code] DEBUG: Successfully entered setup code
2025-12-10 19:30:10,655 [totoro_0_code] INFO: I am totoro_0, acting as KILLER. Chosen action: RIGHT
2025-12-10 19:30:10,830 [totoro_0_code] DEBUG: Suitable target found at (np.int64(2), np.int64(1))
2025-12-10 19:30:10,830 [totoro_0_code] INFO: I am totoro_0, acting as KILLER. Chosen action: LEFT
2025-12-10 19:30:10,890 [totoro_0_code] DEBUG: Suitable target found at (np.int64(2), np.int64(1))
2025-12-10 19:30:10,890 [totoro_0_code] INFO: I am totoro_0, acting as KILLER. Chosen action: RIGHT
2025-12-10 19:30:11,007 [totoro_0_code] DEBUG: Suitable target found at (np.int64(2), np.int64(1))
2025-12-10 19:30:11,007 [totoro_0_code] INFO: I am totoro_0, acting as KILLER. Chosen action: LEFT
2025-12-10 19:30:11,086 [totoro_0_code] DEBUG: Suitable target found at (np.int64(1), np.int64(2))
2025-12-10 19:30:11,086 [totoro_0_code] INFO: I am totoro_0, acting as KILLER. Chosen action: DOWN
2025-12-10 19:30:11,211 [totoro_0_code] DEBUG: Suitable target found at (np.int64(1), np.int64(2))
2025-12-10 19:30:11,211 [totoro_0_code] INFO: I am totoro_0, acting as KILLER. Chosen action: UP
2025-12-10 19:30:11,283 [totoro_0_code] DEBUG: Suitable target found at (np.int64(1), np.int64(2))
2025-12-10 19:30:11,283 [totoro_0_code] INFO: I am totoro_0, acting as KILLER. Chosen action: DOWN
2025-12-10 19:30:11,390 [totoro_0_code] DEBUG: Suitable target found at (np.int64(1), np.int64(2))
2025-12-10 19:30:11,390 [totoro_0_code] INFO: I am totoro_0, acting as KILLER. Chosen action: UP
2025-12-10 19:30:11,505 [totoro_0_code] DEBUG: Suitable target found at (np.int64(1), np.int64(2))
2025-12-10 19:30:11,506 [totoro_0_code] INFO: I am totoro_0, acting as KILLER. Chosen action: DOWN
2025-12-10 19:30:11,584 [totoro_0_code] DEBUG: Suitable target found at (np.int64(1), np.int64(2))
2025-12-10 19:30:11,584 [totoro_0_code] INFO: I am totoro_0, acting as KILLER. Chosen action: UP
2025-12-10 19:30:11,684 [totoro_0_code] DEBUG: Suitable target found at (np.int64(1), np.int64(2))
2025-12-10 19:30:11,684 [totoro_0_code] INFO: I am totoro_0, acting as KILLER. Chosen action: DOWN
2025-12-10 19:30:11,808 [totoro_0_code] DEBUG: Suitable target found at (np.int64(1), np.int64(2))
2025-12-10 19:30:11,808 [totoro_0_code] INFO: I am totoro_0, acting as KILLER. Chosen action: UP
2025-12-10 19:30:11,902 [totoro_0_code] DEBUG: Suitable target found at (np.int64(1), np.int64(2))
2025-12-10 19:30:11,902 [totoro_0_code] INFO: I am totoro_0, acting as KILLER. Chosen action: DOWN
2025-12-10 19:30:12,011 [totoro_0_code] DEBUG: Suitable target found at (np.int64(1), np.int64(2))
2025-12-10 19:30:12,012 [totoro_0_code] INFO: I am totoro_0, acting as KILLER. Chosen action: UP
2025-12-10 19:30:12,084 [totoro_0_code] DEBUG: Suitable target found at (np.int64(1), np.int64(2))
2025-12-10 19:30:12,084 [totoro_0_code] INFO: I am totoro_0, acting as KILLER. Chosen action: DOWN
2025-12-10 19:30:12,195 [totoro_0_code] DEBUG: Suitable target found at (np.int64(1), np.int64(2))
2025-12-10 19:30:12,195 [totoro_0_code] INFO: I am totoro_0, acting as KILLER. Chosen action: UP
2025-12-10 19:30:12,315 [totoro_0_code] DEBUG: Suitable target found at (np.int64(2), np.int64(1))
2025-12-10 19:30:12,315 [totoro_0_code] INFO: I am totoro_0, acting as KILLER. Chosen action: RIGHT
2025-12-10 19:30:12,394 [totoro_0_code] DEBUG: Suitable target found at (np.int64(2), np.int64(1))
2025-12-10 19:30:12,394 [totoro_0_code] INFO: I am totoro_0, acting as KILLER. Chosen action: LEFT
2025-12-10 19:30:12,495 [totoro_0_code] DEBUG: Suitable target found at (np.int64(1), np.int64(2))
2025-12-10 19:30:12,495 [totoro_0_code] INFO: I am totoro_0, acting as KILLER. Chosen action: DOWN
2025-12-10 19:30:12,606 [totoro_0_code] DEBUG: Suitable target found at (np.int64(1), np.int64(2))
2025-12-10 19:30:12,606 [totoro_0_code] INFO: I am totoro_0, acting as KILLER. Chosen action: UP
2025-12-10 19:30:12,710 [totoro_0_code] DEBUG: Suitable target found at (np.int64(2), np.int64(1))
2025-12-10 19:30:12,711 [totoro_0_code] INFO: I am totoro_0, acting as KILLER. Chosen action: RIGHT
2025-12-10 19:30:12,798 [totoro_0_code] DEBUG: Suitable target found at (np.int64(2), np.int64(1))
2025-12-10 19:30:12,798 [totoro_0_code] INFO: I am totoro_0, acting as KILLER. Chosen action: LEFT
2025-12-10 19:30:12,889 [totoro_0_code] DEBUG: Suitable target found at (np.int64(1), np.int64(2))
2025-12-10 19:30:12,889 [totoro_0_code] INFO: I am totoro_0, acting as KILLER. Chosen action: DOWN
2025-12-10 19:30:12,995 [totoro_0_code] DEBUG: Suitable target found at (np.int64(1), np.int64(2))
2025-12-10 19:30:12,995 [totoro_0_code] INFO: I am totoro_0, acting as KILLER. Chosen action: UP
2025-12-10 19:30:13,099 [totoro_0_code] DEBUG: Suitable target found at (np.int64(2), np.int64(1))
2025-12-10 19:30:13,099 [totoro_0_code] INFO: I am totoro_0, acting as KILLER. Chosen action: RIGHT
2025-12-10 19:30:13,195 [totoro_0_code] DEBUG: Suitable target found at (np.int64(2), np.int64(1))
2025-12-10 19:30:13,195 [totoro_0_code] INFO: I am totoro_0, acting as KILLER. Chosen action: LEFT
2025-12-10 19:30:13,291 [totoro_0_code] DEBUG: Suitable target found at (np.int64(1), np.int64(2))
2025-12-10 19:30:13,291 [totoro_0_code] INFO: I am totoro_0, acting as KILLER. Chosen action: DOWN
2025-12-10 19:30:13,392 [totoro_0_code] DEBUG: Suitable target found at (np.int64(1), np.int64(2))
2025-12-10 19:30:13,392 [totoro_0_code] INFO: I am totoro_0, acting as KILLER. Chosen action: UP
2025-12-10 19:30:13,488 [totoro_0_code] DEBUG: Suitable target found at (np.int64(2), np.int64(1))
2025-12-10 19:30:13,488 [totoro_0_code] INFO: I am totoro_0, acting as KILLER. Chosen action: RIGHT
2025-12-10 19:30:13,596 [totoro_0_code] DEBUG: Suitable target found at (np.int64(2), np.int64(1))
2025-12-10 19:30:13,596 [totoro_0_code] INFO: I am totoro_0, acting as KILLER. Chosen action: LEFT
2025-12-10 19:30:13,692 [totoro_0_code] DEBUG: Suitable target found at (np.int64(2), np.int64(1))
2025-12-10 19:30:13,692 [totoro_0_code] INFO: I am totoro_0, acting as KILLER. Chosen action: RIGHT
2025-12-10 19:30:13,810 [totoro_0_code] DEBUG: Suitable target found at (np.int64(2), np.int64(1))
2025-12-10 19:30:13,811 [totoro_0_code] INFO: I am totoro_0, acting as KILLER. Chosen action: LEFT
2025-12-10 19:30:13,889 [totoro_0_code] DEBUG: Suitable target found at (np.int64(2), np.int64(1))
2025-12-10 19:30:13,889 [totoro_0_code] INFO: I am totoro_0, acting as KILLER. Chosen action: RIGHT
2025-12-10 19:30:13,990 [totoro_0_code] DEBUG: Suitable target found at (np.int64(2), np.int64(1))
2025-12-10 19:30:13,990 [totoro_0_code] INFO: I am totoro_0, acting as KILLER. Chosen action: LEFT
2025-12-10 19:30:14,109 [totoro_0_code] DEBUG: Suitable target found at (np.int64(1), np.int64(2))
2025-12-10 19:30:14,109 [totoro_0_code] INFO: I am totoro_0, acting as KILLER. Chosen action: DOWN
2025-12-10 19:30:14,209 [totoro_0_code] DEBUG: Suitable target found at (np.int64(1), np.int64(2))
2025-12-10 19:30:14,210 [totoro_0_code] INFO: I am totoro_0, acting as KILLER. Chosen action: UP
2025-12-10 19:30:14,309 [totoro_0_code] DEBUG: Suitable target found at (np.int64(2), np.int64(1))
2025-12-10 19:30:14,309 [totoro_0_code] INFO: I am totoro_0, acting as KILLER. Chosen action: RIGHT
2025-12-10 19:30:14,389 [totoro_0_code] DEBUG: Suitable target found at (np.int64(2), np.int64(1))
2025-12-10 19:30:14,389 [totoro_0_code] INFO: I am totoro_0, acting as KILLER. Chosen action: LEFT
2025-12-10 19:30:14,490 [totoro_0_code] DEBUG: Suitable target found at (np.int64(2), np.int64(1))
2025-12-10 19:30:14,490 [totoro_0_code] INFO: I am totoro_0, acting as KILLER. Chosen action: RIGHT
2025-12-10 19:30:14,616 [totoro_0_code] DEBUG: Suitable target found at (np.int64(2), np.int64(1))
2025-12-10 19:30:14,616 [totoro_0_code] INFO: I am totoro_0, acting as KILLER. Chosen action: LEFT
2025-12-10 19:30:14,718 [totoro_0_code] DEBUG: Suitable target found at (np.int64(2), np.int64(1))
2025-12-10 19:30:14,718 [totoro_0_code] INFO: I am totoro_0, acting as KILLER. Chosen action: RIGHT
2025-12-10 19:30:14,812 [totoro_0_code] DEBUG: Suitable target found at (np.int64(2), np.int64(1))
2025-12-10 19:30:14,812 [totoro_0_code] INFO: I am totoro_0, acting as KILLER. Chosen action: LEFT
2025-12-10 19:30:14,918 [totoro_0_code] DEBUG: Suitable target found at (np.int64(2), np.int64(1))
2025-12-10 19:30:14,918 [totoro_0_code] INFO: I am totoro_0, acting as KILLER. Chosen action: RIGHT
2025-12-10 19:30:15,015 [totoro_0_code] DEBUG: Suitable target found at (np.int64(2), np.int64(1))
2025-12-10 19:30:15,015 [totoro_0_code] INFO: I am totoro_0, acting as KILLER. Chosen action: LEFT
2025-12-10 19:30:15,094 [totoro_0_code] DEBUG: Suitable target found at (np.int64(2), np.int64(1))
2025-12-10 19:30:15,094 [totoro_0_code] INFO: I am totoro_0, acting as KILLER. Chosen action: RIGHT
2025-12-10 19:30:15,163 [totoro_0_code] DEBUG: Suitable target found at (np.int64(2), np.int64(1))
2025-12-10 19:30:15,163 [totoro_0_code] INFO: I am totoro_0, acting as KILLER. Chosen action: LEFT
2025-12-10 19:30:15,320 [totoro_0_code] DEBUG: Suitable target found at (np.int64(1), np.int64(2))
2025-12-10 19:30:15,320 [totoro_0_code] INFO: I am totoro_0, acting as KILLER. Chosen action: DOWN
2025-12-10 19:30:15,403 [totoro_0_code] DEBUG: Suitable target found at (np.int64(1), np.int64(2))
2025-12-10 19:30:15,403 [totoro_0_code] INFO: I am totoro_0, acting as KILLER. Chosen action: UP
2025-12-10 19:30:15,502 [totoro_0_code] DEBUG: Suitable target found at (np.int64(2), np.int64(1))
2025-12-10 19:30:15,503 [totoro_0_code] INFO: I am totoro_0, acting as KILLER. Chosen action: RIGHT
2025-12-10 19:30:15,601 [totoro_0_code] DEBUG: Suitable target found at (np.int64(2), np.int64(1))
2025-12-10 19:30:15,601 [totoro_0_code] INFO: I am totoro_0, acting as KILLER. Chosen action: LEFT
2025-12-10 19:30:15,717 [totoro_0_code] DEBUG: Suitable target found at (np.int64(1), np.int64(2))
2025-12-10 19:30:15,718 [totoro_0_code] INFO: I am totoro_0, acting as KILLER. Chosen action: DOWN
2025-12-10 19:30:15,794 [totoro_0_code] DEBUG: Suitable target found at (np.int64(1), np.int64(2))
2025-12-10 19:30:15,794 [totoro_0_code] INFO: I am totoro_0, acting as KILLER. Chosen action: UP
2025-12-10 19:30:15,894 [totoro_0_code] DEBUG: Suitable target found at (np.int64(2), np.int64(1))
2025-12-10 19:30:15,895 [totoro_0_code] INFO: I am totoro_0, acting as KILLER. Chosen action: RIGHT
2025-12-10 19:30:15,996 [totoro_0_code] DEBUG: Suitable target found at (np.int64(2), np.int64(1))
2025-12-10 19:30:15,996 [totoro_0_code] INFO: I am totoro_0, acting as KILLER. Chosen action: LEFT
2025-12-10 19:30:16,093 [totoro_0_code] DEBUG: Suitable target found at (np.int64(1), np.int64(2))
2025-12-10 19:30:16,093 [totoro_0_code] INFO: I am totoro_0, acting as KILLER. Chosen action: DOWN
2025-12-10 19:30:16,190 [totoro_0_code] DEBUG: Suitable target found at (np.int64(1), np.int64(2))
2025-12-10 19:30:16,190 [totoro_0_code] INFO: I am totoro_0, acting as KILLER. Chosen action: UP
2025-12-10 19:30:16,307 [totoro_0_code] DEBUG: Suitable target found at (np.int64(2), np.int64(1))
2025-12-10 19:30:16,308 [totoro_0_code] INFO: I am totoro_0, acting as KILLER. Chosen action: RIGHT
2025-12-10 19:30:16,394 [totoro_0_code] DEBUG: Suitable target found at (np.int64(2), np.int64(1))
2025-12-10 19:30:16,394 [totoro_0_code] INFO: I am totoro_0, acting as KILLER. Chosen action: LEFT
2025-12-10 19:30:16,503 [totoro_0_code] DEBUG: Suitable target found at (np.int64(2), np.int64(1))
2025-12-10 19:30:16,503 [totoro_0_code] INFO: I am totoro_0, acting as KILLER. Chosen action: RIGHT
2025-12-10 19:30:16,595 [totoro_0_code] DEBUG: Suitable target found at (np.int64(2), np.int64(1))
2025-12-10 19:30:16,595 [totoro_0_code] INFO: I am totoro_0, acting as KILLER. Chosen action: LEFT
2025-12-10 19:30:16,690 [totoro_0_code] DEBUG: Suitable target found at (np.int64(2), np.int64(1))
2025-12-10 19:30:16,691 [totoro_0_code] INFO: I am totoro_0, acting as KILLER. Chosen action: RIGHT
2025-12-10 19:30:16,800 [totoro_0_code] DEBUG: Suitable target found at (np.int64(2), np.int64(1))
2025-12-10 19:30:16,800 [totoro_0_code] INFO: I am totoro_0, acting as KILLER. Chosen action: LEFT
2025-12-10 19:30:16,893 [totoro_0_code] DEBUG: Suitable target found at (np.int64(1), np.int64(2))
2025-12-10 19:30:16,894 [totoro_0_code] INFO: I am totoro_0, acting as KILLER. Chosen action: DOWN
2025-12-10 19:30:17,020 [totoro_0_code] DEBUG: Suitable target found at (np.int64(1), np.int64(2))
2025-12-10 19:30:17,021 [totoro_0_code] INFO: I am totoro_0, acting as KILLER. Chosen action: UP
2025-12-10 19:30:17,099 [totoro_0_code] DEBUG: Suitable target found at (np.int64(1), np.int64(2))
2025-12-10 19:30:17,099 [totoro_0_code] INFO: I am totoro_0, acting as KILLER. Chosen action: DOWN
2025-12-10 19:30:17,201 [totoro_0_code] DEBUG: Suitable target found at (np.int64(1), np.int64(2))
2025-12-10 19:30:17,201 [totoro_0_code] INFO: I am totoro_0, acting as KILLER. Chosen action: UP
2025-12-10 19:30:17,325 [totoro_0_code] DEBUG: Suitable target found at (np.int64(1), np.int64(2))
2025-12-10 19:30:17,325 [totoro_0_code] INFO: I am totoro_0, acting as KILLER. Chosen action: DOWN
2025-12-10 19:30:17,420 [totoro_0_code] DEBUG: Suitable target found at (np.int64(1), np.int64(2))
2025-12-10 19:30:17,420 [totoro_0_code] INFO: I am totoro_0, acting as KILLER. Chosen action: UP
2025-12-10 19:30:17,516 [totoro_0_code] DEBUG: Suitable target found at (np.int64(2), np.int64(1))
2025-12-10 19:30:17,516 [totoro_0_code] INFO: I am totoro_0, acting as KILLER. Chosen action: RIGHT
2025-12-10 19:30:17,612 [totoro_0_code] DEBUG: Suitable target found at (np.int64(2), np.int64(1))
2025-12-10 19:30:17,612 [totoro_0_code] INFO: I am totoro_0, acting as KILLER. Chosen action: LEFT
2025-12-10 19:30:17,701 [totoro_0_code] DEBUG: Suitable target found at (np.int64(2), np.int64(1))
2025-12-10 19:30:17,701 [totoro_0_code] INFO: I am totoro_0, acting as KILLER. Chosen action: RIGHT
2025-12-10 19:30:17,790 [totoro_0_code] DEBUG: Suitable target found at (np.int64(2), np.int64(1))
2025-12-10 19:30:17,791 [totoro_0_code] INFO: I am totoro_0, acting as KILLER. Chosen action: LEFT
2025-12-10 19:30:17,901 [totoro_0_code] DEBUG: Suitable target found at (np.int64(2), np.int64(1))
2025-12-10 19:30:17,901 [totoro_0_code] INFO: I am totoro_0, acting as KILLER. Chosen action: RIGHT
2025-12-10 19:30:18,018 [totoro_0_code] DEBUG: Suitable target found at (np.int64(2), np.int64(1))
2025-12-10 19:30:18,018 [totoro_0_code] INFO: I am totoro_0, acting as KILLER. Chosen action: LEFT
2025-12-10 19:30:18,102 [totoro_0_code] DEBUG: Suitable target found at (np.int64(1), np.int64(2))
2025-12-10 19:30:18,102 [totoro_0_code] INFO: I am totoro_0, acting as KILLER. Chosen action: DOWN
2025-12-10 19:30:18,203 [totoro_0_code] DEBUG: Suitable target found at (np.int64(1), np.int64(2))
2025-12-10 19:30:18,204 [totoro_0_code] INFO: I am totoro_0, acting as KILLER. Chosen action: UP
2025-12-10 19:30:18,319 [totoro_0_code] DEBUG: Suitable target found at (np.int64(1), np.int64(2))
2025-12-10 19:30:18,319 [totoro_0_code] INFO: I am totoro_0, acting as KILLER. Chosen action: DOWN
2025-12-10 19:30:18,425 [totoro_0_code] DEBUG: Suitable target found at (np.int64(1), np.int64(2))
2025-12-10 19:30:18,426 [totoro_0_code] INFO: I am totoro_0, acting as KILLER. Chosen action: UP
2025-12-10 19:30:18,501 [totoro_0_code] DEBUG: Suitable target found at (np.int64(2), np.int64(1))
2025-12-10 19:30:18,501 [totoro_0_code] INFO: I am totoro_0, acting as KILLER. Chosen action: RIGHT
2025-12-10 19:30:18,602 [totoro_0_code] DEBUG: Suitable target found at (np.int64(2), np.int64(1))
2025-12-10 19:30:18,603 [totoro_0_code] INFO: I am totoro_0, acting as KILLER. Chosen action: LEFT
2025-12-10 19:30:18,721 [totoro_0_code] DEBUG: Suitable target found at (np.int64(1), np.int64(2))
2025-12-10 19:30:18,721 [totoro_0_code] INFO: I am totoro_0, acting as KILLER. Chosen action: DOWN
2025-12-10 19:30:18,820 [totoro_0_code] DEBUG: Suitable target found at (np.int64(1), np.int64(2))
2025-12-10 19:30:18,820 [totoro_0_code] INFO: I am totoro_0, acting as KILLER. Chosen action: UP
2025-12-10 19:30:18,906 [totoro_0_code] DEBUG: Suitable target found at (np.int64(1), np.int64(2))
2025-12-10 19:30:18,906 [totoro_0_code] INFO: I am totoro_0, acting as KILLER. Chosen action: DOWN
2025-12-10 19:30:19,023 [totoro_0_code] DEBUG: Suitable target found at (np.int64(1), np.int64(2))
2025-12-10 19:30:19,023 [totoro_0_code] INFO: I am totoro_0, acting as KILLER. Chosen action: UP
2025-12-10 19:30:19,123 [totoro_0_code] DEBUG: Suitable target found at (np.int64(1), np.int64(2))
2025-12-10 19:30:19,123 [totoro_0_code] INFO: I am totoro_0, acting as KILLER. Chosen action: DOWN
2025-12-10 19:30:19,217 [totoro_0_code] DEBUG: Suitable target found at (np.int64(1), np.int64(2))
2025-12-10 19:30:19,217 [totoro_0_code] INFO: I am totoro_0, acting as KILLER. Chosen action: UP
2025-12-10 19:30:19,302 [totoro_0_code] DEBUG: Suitable target found at (np.int64(1), np.int64(2))
2025-12-10 19:30:19,302 [totoro_0_code] INFO: I am totoro_0, acting as KILLER. Chosen action: DOWN
2025-12-10 19:30:19,398 [totoro_0_code] DEBUG: Suitable target found at (np.int64(1), np.int64(2))
2025-12-10 19:30:19,398 [totoro_0_code] INFO: I am totoro_0, acting as KILLER. Chosen action: UP
2025-12-10 19:30:19,510 [totoro_0_code] DEBUG: Suitable target found at (np.int64(1), np.int64(2))
2025-12-10 19:30:19,510 [totoro_0_code] INFO: I am totoro_0, acting as KILLER. Chosen action: DOWN
2025-12-10 19:30:19,618 [totoro_0_code] DEBUG: Suitable target found at (np.int64(1), np.int64(2))
2025-12-10 19:30:19,618 [totoro_0_code] INFO: I am totoro_0, acting as KILLER. Chosen action: UP
2025-12-10 19:30:19,708 [totoro_0_code] DEBUG: Suitable target found at (np.int64(2), np.int64(1))
2025-12-10 19:30:19,708 [totoro_0_code] INFO: I am totoro_0, acting as KILLER. Chosen action: RIGHT
2025-12-10 19:30:19,819 [totoro_0_code] DEBUG: Suitable target found at (np.int64(2), np.int64(1))
2025-12-10 19:30:19,819 [totoro_0_code] INFO: I am totoro_0, acting as KILLER. Chosen action: LEFT
2025-12-10 19:30:19,906 [totoro_0_code] DEBUG: Suitable target found at (np.int64(1), np.int64(2))
2025-12-10 19:30:19,906 [totoro_0_code] INFO: I am totoro_0, acting as KILLER. Chosen action: DOWN
2025-12-10 19:30:20,006 [totoro_0_code] DEBUG: Suitable target found at (np.int64(1), np.int64(2))
2025-12-10 19:30:20,006 [totoro_0_code] INFO: I am totoro_0, acting as KILLER. Chosen action: UP
2025-12-10 19:30:20,119 [totoro_0_code] DEBUG: Suitable target found at (np.int64(1), np.int64(2))
2025-12-10 19:30:20,119 [totoro_0_code] INFO: I am totoro_0, acting as KILLER. Chosen action: DOWN
2025-12-10 19:30:20,217 [totoro_0_code] DEBUG: Suitable target found at (np.int64(1), np.int64(2))
2025-12-10 19:30:20,217 [totoro_0_code] INFO: I am totoro_0, acting as KILLER. Chosen action: UP
2025-12-10 19:30:20,322 [totoro_0_code] DEBUG: Suitable target found at (np.int64(2), np.int64(1))
2025-12-10 19:30:20,322 [totoro_0_code] INFO: I am totoro_0, acting as KILLER. Chosen action: RIGHT
2025-12-10 19:30:20,424 [totoro_0_code] DEBUG: Suitable target found at (np.int64(2), np.int64(1))
2025-12-10 19:30:20,425 [totoro_0_code] INFO: I am totoro_0, acting as KILLER. Chosen action: LEFT
2025-12-10 19:30:20,507 [totoro_0_code] DEBUG: Suitable target found at (np.int64(1), np.int64(2))
2025-12-10 19:30:20,508 [totoro_0_code] INFO: I am totoro_0, acting as KILLER. Chosen action: DOWN
2025-12-10 19:30:20,607 [totoro_0_code] DEBUG: Suitable target found at (np.int64(1), np.int64(2))
2025-12-10 19:30:20,607 [totoro_0_code] INFO: I am totoro_0, acting as KILLER. Chosen action: UP
2025-12-10 19:30:20,726 [totoro_0_code] DEBUG: Suitable target found at (np.int64(1), np.int64(2))
2025-12-10 19:30:20,726 [totoro_0_code] INFO: I am totoro_0, acting as KILLER. Chosen action: DOWN
2025-12-10 19:30:20,837 [totoro_0_code] DEBUG: Suitable target found at (np.int64(1), np.int64(2))
2025-12-10 19:30:20,838 [totoro_0_code] INFO: I am totoro_0, acting as KILLER. Chosen action: UP
2025-12-10 19:30:21,084 [totoro_0_code] DEBUG: Suitable target found at (np.int64(2), np.int64(1))
2025-12-10 19:30:21,084 [totoro_0_code] INFO: I am totoro_0, acting as KILLER. Chosen action: RIGHT
2025-12-10 19:30:21,146 [totoro_0_code] DEBUG: Suitable target found at (np.int64(2), np.int64(1))
2025-12-10 19:30:21,146 [totoro_0_code] INFO: I am totoro_0, acting as KILLER. Chosen action: LEFT
2025-12-10 19:30:21,268 [totoro_0_code] DEBUG: Suitable target found at (np.int64(2), np.int64(1))
2025-12-10 19:30:21,268 [totoro_0_code] INFO: I am totoro_0, acting as KILLER. Chosen action: RIGHT
2025-12-10 19:30:21,378 [totoro_0_code] DEBUG: Suitable target found at (np.int64(2), np.int64(1))
2025-12-10 19:30:21,378 [totoro_0_code] INFO: I am totoro_0, acting as KILLER. Chosen action: LEFT
2025-12-10 19:30:21,383 [totoro_0_code] DEBUG: Suitable target found at (np.int64(2), np.int64(1))
2025-12-10 19:30:21,384 [totoro_0_code] INFO: I am totoro_0, acting as KILLER. Chosen action: RIGHT
2025-12-10 19:30:21,464 [totoro_0_code] DEBUG: Suitable target found at (np.int64(2), np.int64(1))
2025-12-10 19:30:21,464 [totoro_0_code] INFO: I am totoro_0, acting as KILLER. Chosen action: LEFT
2025-12-10 19:30:21,572 [totoro_0_code] DEBUG: Suitable target found at (np.int64(1), np.int64(2))
2025-12-10 19:30:21,572 [totoro_0_code] INFO: I am totoro_0, acting as KILLER. Chosen action: DOWN
2025-12-10 19:30:21,672 [totoro_0_code] DEBUG: Suitable target found at (np.int64(1), np.int64(2))
2025-12-10 19:30:21,672 [totoro_0_code] INFO: I am totoro_0, acting as KILLER. Chosen action: UP
2025-12-10 19:30:21,767 [totoro_0_code] DEBUG: Suitable target found at (np.int64(2), np.int64(1))
2025-12-10 19:30:21,768 [totoro_0_code] INFO: I am totoro_0, acting as KILLER. Chosen action: RIGHT
2025-12-10 19:30:21,851 [totoro_0_code] DEBUG: Suitable target found at (np.int64(2), np.int64(1))
2025-12-10 19:30:21,851 [totoro_0_code] INFO: I am totoro_0, acting as KILLER. Chosen action: LEFT
2025-12-10 19:30:21,981 [totoro_0_code] DEBUG: Suitable target found at (np.int64(2), np.int64(1))
2025-12-10 19:30:21,981 [totoro_0_code] INFO: I am totoro_0, acting as KILLER. Chosen action: RIGHT
